Image Path,Caption
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_0.jpg,a painting of a black and white bird in the water
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_1.jpg,a painting of a black and white bird sitting on a rock
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_2.jpg,a painting of a bird with a white beak
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_3.jpg,a painting of a black duck with white feathers
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_4.jpg,a painting of a black bird with red feet
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_5.jpg,a painting of a black and white bird with a white background
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_6.jpg,a painting of a duck and a bird
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_7.jpg,a painting of a bird flying in the air
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_8.jpg,a painting of a duck on a blue background canvas print
./data/CUB-200-Painting/058.Pigeon_Guillemot/Pigeon_Guillemot_9.jpg,a painting of two black and white birds on a rock
./data/CUB-200-Painting/059.California_Gull/California_Gull_0.jpg,a painting of a seagull with a red beak
./data/CUB-200-Painting/059.California_Gull/California_Gull_1.jpg,a painting of a seagull standing on the water
./data/CUB-200-Painting/059.California_Gull/California_Gull_2.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/059.California_Gull/California_Gull_3.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/059.California_Gull/California_Gull_4.jpg,a painting of a seagull standing on a sand dune
./data/CUB-200-Painting/059.California_Gull/California_Gull_5.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_0.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_1.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_10.jpg,a painting of a seagull standing on the beach
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_11.jpg,a painting of a seagull and a drawing of a bird
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_2.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_3.jpg,a painting of a seagull standing on a gray background
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_4.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_5.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_6.jpg,a painting of a seagull on a wooden post
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_7.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_8.jpg,a painting of seagulls and a drawing of a bird
./data/CUB-200-Painting/060.Glaucous_winged_Gull/Glaucous_winged_Gull_9.jpg,a painting of a seagull with the name of the bird
./data/CUB-200-Painting/061.Heermann_Gull/Heermann_Gull_0.jpg,a painting of a seagull drinking water
./data/CUB-200-Painting/061.Heermann_Gull/Heermann_Gull_1.jpg,a painting of a seagull with the words heerman's gull
./data/CUB-200-Painting/061.Heermann_Gull/Heermann_Gull_3.jpg,a painting of two seagulls flying in the air
./data/CUB-200-Painting/061.Heermann_Gull/Heermann_Gull_4.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_0.jpg,a painting of a seagull on a rock
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_1.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_11.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_13.jpg,a painting of a seagull with a shell in its beak
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_14.jpg,a painting of a white bird standing on a brown ground
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_15.jpg,a painting of a seagull with red feet
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_16.jpg,a painting of a seagull on a post
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_17.jpg,a painting of a seagull flying in the sky
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_18.jpg,a painting of a seagull with a white beak
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_19.jpg,a painting of a seagull flying in the sky
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_2.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_20.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_21.jpg,a painting of a seagull with a blue background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_22.jpg,a painting of a seagull on a black background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_23.jpg,a painting of seagulls on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_24.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_25.jpg,a painting of a seagull
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_27.jpg,a painting of a seagull on a stump
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_3.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_4.jpg,a painting of a seagull with a white background
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_5.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_6.jpg,a painting of a seagull on a rock by the ocean
./data/CUB-200-Painting/062.Herring_Gull/Herring_Gull_9.jpg,a painting of a seagull on a blue bench
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_0.jpg,a painting of two white birds on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_1.jpg,a painting of a white bird on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_10.jpg,a painting of a seagull standing on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_11.jpg,a painting of different birds with different colors
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_12.jpg,a painting of a white bird standing on the ground
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_13.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_14.jpg,a painting of two white birds on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_15.jpg,a painting of a seagull with a green background
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_16.jpg,a painting of a white bird standing on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_17.jpg,a painting of a white bird with the words ivory gull
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_2.jpg,a painting of a bird flying over a pier
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_3.jpg,a painting of two white birds on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_4.jpg,a painting of a seagull sitting on a branch
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_5.jpg,a painting of a white bird on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_6.jpg,a painting of a seagull on a pink background
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_7.jpg,a painting of a white bird flying in the sky
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_8.jpg,a painting of two white birds on a rock
./data/CUB-200-Painting/063.Ivory_Gull/Ivory_Gull_9.jpg,a painting of a seagull with the words ivory gull
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_0.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_1.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_10.jpg,a painting of a seagull sitting on a rock
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_2.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_3.jpg,a painting of seagulls with the words ring - billed gull
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_4.jpg,a painting of a seagull on a post
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_5.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_6.jpg,a painting of a seagull flying in the sky
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_7.jpg,a painting of a seagull on the beach
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_8.jpg,a painting of a seagull flying
./data/CUB-200-Painting/064.Ring_billed_Gull/Ring_billed_Gull_9.jpg,a painting of a seagull and a bird
./data/CUB-200-Painting/065.Slaty_backed_Gull/Slaty_backed_Gull_0.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/065.Slaty_backed_Gull/Slaty_backed_Gull_1.jpg,"a painting of a seagull with the words ""the seagull"""
./data/CUB-200-Painting/065.Slaty_backed_Gull/Slaty_backed_Gull_2.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/065.Slaty_backed_Gull/Slaty_backed_Gull_3.jpg,a painting of a seagull standing on the ground
./data/CUB-200-Painting/065.Slaty_backed_Gull/Slaty_backed_Gull_4.jpg,a painting of a seagull flying over the sea
./data/CUB-200-Painting/065.Slaty_backed_Gull/Slaty_backed_Gull_5.jpg,a painting of a seagull flying in the air
./data/CUB-200-Painting/066.Western_Gull/Western_Gull_0.jpg,a painting of seagulls and a drawing of a seagull
./data/CUB-200-Painting/066.Western_Gull/Western_Gull_1.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/066.Western_Gull/Western_Gull_2.jpg,a painting of a seagull standing on a rock
./data/CUB-200-Painting/066.Western_Gull/Western_Gull_6.jpg,a painting of a seagull on a blue background
./data/CUB-200-Painting/066.Western_Gull/Western_Gull_7.jpg,a painting of a seagull standing on a white background
./data/CUB-200-Painting/066.Western_Gull/Western_Gull_9.jpg,a painting of a seagull on a white background
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_0.jpg,a painting of a hummingbird on a branch
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_1.jpg,a painting of a hummingbird with a flower
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_11.jpg,a painting of a hummingbird perched on a branch with pink flowers
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_12.jpg,a painting of a hummingbird with a poem
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_13.jpg,a painting of a hummingbird on a branch
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_14.jpg,a painting of a hummingbird perched on a fuchsia flower
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_15.jpg,a painting of a hummingbird on a branch
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_16.jpg,a painting of a hummingbird feeding on fuchsia flowers
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_17.jpg,a painting of a hummingbird galaxy s5 case
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_18.jpg,a painting of a hummingbird and flowers
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_19.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_2.jpg,a painting of a hummingbird and flowers
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_20.jpg,a painting of a hummingbird on a branch
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_21.jpg,a painting of a hummingbird on a branch - stock image
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_22.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_23.jpg,a painting of a hummingbird with a pink head
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_3.jpg,a painting of a hummingbird with a purple head
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_4.jpg,a painting of a hummingbird with purple wings
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_5.jpg,a painting of a hummingbird with a purple head
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_7.jpg,a painting of a hummingbird flying with colorful wings
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_8.jpg,a painting of a hummingbird with a pink background
./data/CUB-200-Painting/067.Anna_Hummingbird/Anna_Hummingbird_9.jpg,a painting of a hummingbird perched on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_0.jpg,a painting of a hummingbird with red and green feathers
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_1.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_10.jpg,a painting of a hummingbird on the wall
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_11.jpg,a painting of a hummingbird on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_12.jpg,a painting of two hummingbirds on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_13.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_15.jpg,a painting of a hummingbird flying
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_16.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_17.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_18.jpg,a painting of a hummingbird sitting on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_19.jpg,a painting of a hummingbird on a branch with pink flowers
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_2.jpg,a painting of a hummingbird and a red hibiscus flower
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_20.jpg,a painting of a hummingbird on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_21.jpg,a painting of a hummingbird with a red beak
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_22.jpg,a painting of a hummingbird with the words ruby throated
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_23.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_24.jpg,a painting of a hummingbird and sunflower
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_25.jpg,a painting of hummingbirds and flowers
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_26.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_27.jpg,a painting of a hummingbird with a colorful tail
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_28.jpg,a painting of a hummingbird perched on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_29.jpg,a painting of a hummingbird perched on a branch
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_3.jpg,a painting of a hummingbird and flowers
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_30.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_31.jpg,a painting of a hummingbird and a flower
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_32.jpg,a painting of a hummingbird with a green and purple head
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_33.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_34.jpg,a painting of a hummingbird on a wooden table
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_35.jpg,a painting of a hummingbird flying in the air
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_36.jpg,a painting of a hummingbird
./data/CUB-200-Painting/068.Ruby_throated_Hummingbird/Ruby_throated_Hummingbird_37.jpg,a painting of a hummingbird flying over a flower
